"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Significant"
"ENSG00000034152"	3199.55449570028	2.06858367221332	0.259423329576936	7.97377658974133	1.53897634611733e-15	2.46027034127844e-13	"TRUE"
"ENSG00000034713"	514.796181422058	1.73378552467162	0.219230959171537	7.90848852380848	2.60532656858835e-15	3.97215808133109e-13	"TRUE"
"ENSG00000035681"	784.386895044813	2.07170181474956	0.306980877912679	6.74863473202674	1.49242776288131e-11	1.25379160936753e-09	"TRUE"
"ENSG00000039319"	1642.11017078483	1.01201669280679	0.254612014043155	3.97474053457374	7.04560243408968e-05	0.0011155085546127	"TRUE"
"ENSG00000043462"	11757.2108190054	1.3556905793666	0.238698787041826	5.67950342843195	1.35086342641839e-08	5.94741101053616e-07	"TRUE"
"ENSG00000047932"	30.1215064077604	-1.05146663476246	0.291709736928011	-3.60449618801014	0.000312759039194705	0.00372604950248454	"TRUE"
"ENSG00000050327"	5.12111718440239	3.15523554491545	0.814742371605128	3.87267884288294	0.000107645632545822	0.00155892083157388	"TRUE"
"ENSG00000051128"	16.649023873737	1.50384518904461	0.436215496347697	3.44748226882324	0.000565837546975186	0.00617532962791666	"TRUE"
"ENSG00000052795"	54.5146107296544	1.15575847499439	0.266294864064918	4.34014557153694	1.423883575853e-05	0.00028909577016024	"TRUE"
"ENSG00000053501"	22.1490287656231	1.12756819969655	0.387161522299767	2.91239737099573	0.00358666039622901	0.0265787354114792	"TRUE"
"ENSG00000053524"	17.2430623114938	2.18892141357476	0.544844236336371	4.01751779241247	5.88143958343722e-05	0.000967470371437335	"TRUE"
"ENSG00000055163"	2183.26340994061	1.08858475529543	0.192788405633052	5.64652605389255	1.63722363850421e-08	7.113067132351e-07	"TRUE"
"ENSG00000055483"	849.591194894197	1.56850530212965	0.276262550770196	5.67758929958761	1.36606216391268e-08	5.99828789092966e-07	"TRUE"
"ENSG00000056558"	1098.14981564482	4.39114368257432	0.399911021432994	10.98030173522	4.75333476855056e-28	5.21789401993024e-25	"TRUE"
"ENSG00000056972"	32.7868350632521	1.2184205786871	0.344619371592923	3.53555452514244	0.000406920259255501	0.00463371299370752	"TRUE"
"ENSG00000057657"	160.879894099814	1.10627677227268	0.216264130825246	5.11539647398403	3.13082628125645e-07	9.93298372777818e-06	"TRUE"
"ENSG00000057704"	2119.41805861657	1.0859736080167	0.235758537232981	4.60629600421861	4.09904792128338e-06	9.64213186740746e-05	"TRUE"
"ENSG00000058729"	10.359034482175	-1.22262919652476	0.379514537917817	-3.22156090049313	0.00127494363572557	0.0117215086018187	"TRUE"
"ENSG00000060558"	112.800411979261	1.66958242127582	0.280443750581	5.95335933789546	2.62693641767724e-09	1.38638253376517e-07	"TRUE"
"ENSG00000060982"	30.7597637084772	1.96272426689186	0.49632974103612	3.95447643897895	7.67024295695084e-05	0.00118924878087714	"TRUE"
"ENSG00000062582"	5.3813468283756	4.4276160632368	0.972829391815766	4.55127702810535	5.332128568752e-06	0.000121101833121476	"TRUE"
"ENSG00000063015"	33.0921787798064	1.7112790773573	0.367676398591286	4.65430765726026	3.25071123015274e-06	7.82546946135892e-05	"TRUE"
"ENSG00000064270"	243.137041872011	3.80154527417673	0.448634523949316	8.47359057593659	2.3794267096154e-17	5.22395202673695e-15	"TRUE"
"ENSG00000065150"	44.0873394745246	1.52494222831838	0.315136949121565	4.83898264728751	1.30505439284043e-06	3.52279108729681e-05	"TRUE"
"ENSG00000065621"	10.1637955568628	1.49684505693391	0.463086647960164	3.23232177720371	0.00122788703393146	0.0113586448880424	"TRUE"
"ENSG00000065809"	1617.84417527317	1.37986503917928	0.274937265722495	5.01883597173777	5.19855127956059e-07	1.60298399567874e-05	"TRUE"
"ENSG00000065989"	89.3379532125442	2.04953184254724	0.367449425475345	5.57772498867266	2.43684500702692e-08	1.01840329659151e-06	"TRUE"
"ENSG00000067048"	495.213826841827	5.08586017957791	1.07856278353591	4.71540484913143	2.41230607350703e-06	6.0550353363364e-05	"TRUE"
"ENSG00000067225"	367.388002082132	1.04451884030289	0.194844422669725	5.36078388075505	8.28616018393124e-08	3.04553378546009e-06	"TRUE"
"ENSG00000067334"	834.181269545121	1.11096418015165	0.244549594762891	4.54289928891035	5.54857638337833e-06	0.000124983390873745	"TRUE"
"ENSG00000069956"	486.041130756362	3.06597855231567	0.33866822047202	9.05304474108154	1.39036298411685e-19	5.08749264365955e-17	"TRUE"
"ENSG00000070961"	6289.0461056681	1.78418883036061	0.292319249162354	6.10356257917751	1.03729927442394e-09	6.10006066166595e-08	"TRUE"
"ENSG00000071859"	92.453038293609	1.44438878004966	0.239306199086957	6.03573491017178	1.58240844101578e-09	9.01589529057642e-08	"TRUE"
"ENSG00000073111"	7.17554043211935	1.34538405276091	0.501801041491959	2.68111052292917	0.00733782763318726	0.0466504516633442	"TRUE"
"ENSG00000073350"	29.908262378113	1.04601899787094	0.36398682962802	2.87378254575839	0.00405588110966757	0.0292187480516672	"TRUE"
"ENSG00000073756"	38599.7347078513	1.0520185882481	0.289772748137439	3.63049525881959	0.00028287790129781	0.0034350055477653	"TRUE"
"ENSG00000074416"	14.681990252864	1.33294749901802	0.488127105821758	2.73073853740207	0.00631925836947972	0.0416211633247412	"TRUE"
"ENSG00000074660"	1325.36474572014	1.57074819412712	0.232041181969017	6.769264752051	1.29438491729208e-11	1.11006989834018e-09	"TRUE"
"ENSG00000075426"	9794.14590912535	1.1546916499694	0.181137832863434	6.37465752855708	1.83372249086826e-10	1.25286616326294e-08	"TRUE"
"ENSG00000076382"	93.1073798785122	2.25433880027005	0.295528019547762	7.62817279972234	2.38104273956237e-14	3.11160712298682e-12	"TRUE"
"ENSG00000077150"	3517.94599780935	1.446829158383	0.192254382762965	7.52559779179041	5.2479657910964e-14	6.26181193595604e-12	"TRUE"
"ENSG00000078114"	256.343749167293	1.42660819964861	0.453620877279447	3.14493505723232	0.00166123702791381	0.0144791817112909	"TRUE"
"ENSG00000078269"	49.1923074125103	1.87385538699573	0.37519393283062	4.99436484182616	5.90297139089672e-07	1.77046132827879e-05	"TRUE"
"ENSG00000078401"	203.674401483704	5.02246700480535	0.520682357611124	9.64593274841939	5.1144097033437e-22	2.71657645726637e-19	"TRUE"
"ENSG00000080371"	922.509208832433	1.08088209087993	0.262844025546053	4.11225664587359	3.91810384632112e-05	0.000676972696049566	"TRUE"
"ENSG00000080815"	1844.11959090902	1.09241716410802	0.175557247591411	6.22256944156755	4.89078195516212e-10	3.05754553393987e-08	"TRUE"
"ENSG00000081041"	998.373128052483	5.3190590762777	0.478559943418677	11.1147185413808	1.06385571962684e-28	1.59249529812505e-25	"TRUE"
"ENSG00000084234"	2439.48704241551	1.44820046037334	0.182056212797324	7.95468848945887	1.79582775872997e-15	2.84327883415844e-13	"TRUE"
"ENSG00000085117"	1323.89398026362	1.77588252601351	0.235940109186889	7.5268360777388	5.1984564701672e-14	6.24801344801263e-12	"TRUE"
"ENSG00000086544"	105.483499199811	1.29064448179026	0.313667689894292	4.11468736937877	3.87704521798254e-05	0.000673411672566461	"TRUE"
"ENSG00000087008"	70.0163941478644	2.04591996850227	0.237527413426857	8.61340566541501	7.0921587678632e-18	1.71734538634758e-15	"TRUE"
"ENSG00000087074"	10006.5597677928	2.34422654777777	0.20449807500453	11.4633184088693	2.01638124917595e-30	4.74310480699017e-27	"TRUE"
"ENSG00000088808"	11.3992656411541	1.36274189001103	0.353438477020562	3.8556693133661	0.000115413416844702	0.00164821970664775	"TRUE"
"ENSG00000089351"	864.656041288711	1.43653194705374	0.259235749029473	5.54141144665359	3.00043296795757e-08	1.2259337282975e-06	"TRUE"
"ENSG00000089558"	17.3370651774842	3.17442430424337	0.752794995601049	4.2168509657916	2.4773758665527e-05	0.000454259142746734	"TRUE"
"ENSG00000089818"	798.693446813493	1.16897704796753	0.254397807414703	4.59507516926802	4.32593294303449e-06	0.000101324056671417	"TRUE"
"ENSG00000090020"	506.086891289528	1.49247391382491	0.217552636223782	6.86028880059029	6.87214740645267e-12	6.14982495623096e-10	"TRUE"
"ENSG00000090339"	5868.22905983791	1.70451484520249	0.244064892090135	6.98385921303665	2.87179859171224e-12	2.67158393283241e-10	"TRUE"
"ENSG00000090565"	11.7155167587166	1.09489282555888	0.404322546866609	2.70796875920972	0.00676963945064289	0.0438681161724856	"TRUE"
"ENSG00000091181"	98.1389227472756	-1.30529630182584	0.464500419234722	-2.81010790900114	0.00495248920435931	0.0341346535115029	"TRUE"
"ENSG00000091640"	71.3207017282028	1.68483116107792	0.251165785228175	6.70804408947386	1.97250341214563e-11	1.58435322850682e-09	"TRUE"
"ENSG00000091947"	11.3511269184999	-1.93789062950317	0.474009645420799	-4.08829366284903	4.34557828407605e-05	0.000739961654866559	"TRUE"
"ENSG00000092199"	2068.03427614815	1.25072435876047	0.218851247320238	5.71495193230643	1.097350382707e-08	4.89674021725026e-07	"TRUE"
"ENSG00000092295"	16.8785746855168	1.90680404161971	0.442358465784424	4.31054040807927	1.62856065312072e-05	0.000321992362865867	"TRUE"
"ENSG00000092931"	81.8763028936332	1.05377702049707	0.198768735796261	5.30152297983721	1.14840589115386e-07	4.0578651080986e-06	"TRUE"
"ENSG00000093134"	1332.83631554783	-1.0977120145469	0.295367882863299	-3.71642307181698	0.000202063126103149	0.00261187316307564	"TRUE"
"ENSG00000094804"	13.9582688582539	1.05600970470652	0.390085986121469	2.70712033315056	0.00678696518688878	0.0439285254588485	"TRUE"
"ENSG00000095319"	34.0766241323317	1.14981320507355	0.307079609922152	3.74434891774494	0.000180862168298853	0.00238819283336721	"TRUE"
"ENSG00000095794"	1747.70264324361	1.16877454728671	0.195892235638391	5.96641588921481	2.42521663673125e-09	1.30076928796146e-07	"TRUE"
"ENSG00000095951"	1367.34126037603	1.60886510756005	0.210686816985446	7.63628750284449	2.23574774839185e-14	2.94510579400162e-12	"TRUE"
"ENSG00000095970"	4.69627458871831	2.84244465153448	0.972042771608435	2.92419709765559	0.00345346002775151	0.0257539279062302	"TRUE"
"ENSG00000096070"	295.396400929692	1.00818322633881	0.263230689048412	3.83003680149693	0.000128124095965533	0.00180469748859578	"TRUE"
"ENSG00000096384"	109.106506813133	1.23879522471365	0.3679646298097	3.36661495251409	0.000760968591628266	0.00773866949469663	"TRUE"
"ENSG00000096696"	9.75974008386174	2.0211350247684	0.627107370170049	3.22294892534965	0.00126878174856591	0.0116844296822631	"TRUE"
"ENSG00000099365"	7.34966544780995	2.56954951962186	0.662190112013429	3.88038038171393	0.000104293228100924	0.00151838399107852	"TRUE"
"ENSG00000099377"	36.2115182984587	1.1733625862934	0.399963852076694	2.93367158107179	0.00334978447697255	0.0252552890099955	"TRUE"
"ENSG00000099725"	28.6667295759972	3.73131551216199	1.1134531959919	3.35112021375809	0.000804853548389501	0.00809573520328743	"TRUE"
"ENSG00000099860"	957.950293990554	2.58528523228417	0.242679269592449	10.653094665341	1.68662982346373e-26	1.63364980430316e-23	"TRUE"
"ENSG00000099985"	13498.5944169332	1.55772571209958	0.23068594859081	6.75258168785422	1.45237239859802e-11	1.22639814950334e-09	"TRUE"
"ENSG00000100024"	131.277908304494	2.61187886122594	0.333311195860714	7.83615700181103	4.64544965454773e-15	6.82964053676634e-13	"TRUE"
"ENSG00000100031"	303.514190145139	1.04711306407763	0.223426912853309	4.68660221235352	2.77778120518743e-06	6.82333281910871e-05	"TRUE"
"ENSG00000100100"	133.677067147985	1.38160277651205	0.22410761451337	6.16490778107686	7.05242287911867e-10	4.28506255083277e-08	"TRUE"
"ENSG00000100219"	348.677875121294	2.2743854960548	0.275853437330925	8.24490540361243	1.65290929026061e-16	3.20197698510955e-14	"TRUE"
"ENSG00000100221"	2309.94083244868	1.36747614661035	0.219335727137448	6.23462563284736	4.52859767144688e-10	2.89022826581567e-08	"TRUE"
"ENSG00000100284"	2808.4770002051	1.27031049587512	0.199491950408988	6.36772808762858	1.91848632989163e-10	1.29999160115208e-08	"TRUE"
"ENSG00000100422"	643.28698635831	1.01232183396983	0.236303091837403	4.28399741238424	1.83565047731303e-05	0.000356857387950843	"TRUE"
"ENSG00000100519"	72.3657402321258	-1.00586358509256	0.162219589502912	-6.20062957978636	5.62377349869284e-10	3.45526322498046e-08	"TRUE"
"ENSG00000100906"	14338.4872256501	2.73078230551237	0.307868636853899	8.86995938728337	7.31725841937993e-19	2.11378907251772e-16	"TRUE"
"ENSG00000101187"	15.9996986576184	2.67984993467975	0.500842001525004	5.35068929227167	8.76198474852746e-08	3.20610757487229e-06	"TRUE"
"ENSG00000101255"	95.7216739021199	2.29233631784634	0.343860436788731	6.66647300065742	2.62023864321698e-11	2.05451664281957e-09	"TRUE"
"ENSG00000101384"	138.337650776617	1.07134304117384	0.212708355763205	5.03667586226138	4.73685907966572e-07	1.46887234662478e-05	"TRUE"
"ENSG00000101421"	338.741263402383	1.7639759945508	0.235013989291313	7.50583401383928	6.10387210077722e-14	7.23067323823005e-12	"TRUE"
"ENSG00000101445"	113.480628639792	1.15929024073262	0.351177173672948	3.30115488033478	0.000962877135704942	0.00941492572239761	"TRUE"
"ENSG00000101473"	33.2302624586641	-1.06680710164987	0.307202300910444	-3.47265335737465	0.000515340494098343	0.0057219127281344	"TRUE"
"ENSG00000101544"	228.584456142258	1.00970032366335	0.195911574120722	5.15385743897481	2.55181968379271e-07	8.23887508104524e-06	"TRUE"
"ENSG00000101665"	82.1180200902885	1.82766349930643	0.426699010113243	4.28326163405296	1.84173389812697e-05	0.000357553263005051	"TRUE"
"ENSG00000101773"	56.4023264403207	1.52151356844082	0.287506061983312	5.29210952264768	1.20913440117367e-07	4.23608660632462e-06	"TRUE"
"ENSG00000102265"	264.169261315393	1.20020434198382	0.308423500541169	3.89141663938676	9.96606299327465e-05	0.00146388218775433	"TRUE"
"ENSG00000102393"	487.659613648396	1.41849266893682	0.21767745701838	6.51648860826709	7.19722728263032e-11	5.15258888851264e-09	"TRUE"
"ENSG00000102755"	177.568709566534	2.44587529967399	0.324318209367258	7.54159103321973	4.64271801259894e-14	5.62110255848927e-12	"TRUE"
"ENSG00000102781"	4.59609920102685	-2.24001866104736	0.778678958185503	-2.8766908846068	0.0040186905305742	0.0290133703093312	"TRUE"
"ENSG00000102794"	15.1571330576331	7.16905259649401	1.16914700854456	6.13186583389419	8.68543384333414e-10	5.16297305647436e-08	"TRUE"
"ENSG00000102886"	27.8390919734186	-1.34642011759556	0.312287283113645	-4.31147917446764	1.62166050119617e-05	0.00032132685695182	"TRUE"
"ENSG00000102921"	2025.33370172884	1.2883857524191	0.269183641605455	4.78627060966616	1.69908931336674e-06	4.44082613236457e-05	"TRUE"
"ENSG00000103249"	220.859809296876	1.34050014501951	0.305425968722569	4.38895274892995	1.13897810522935e-05	0.000236693204289285	"TRUE"
"ENSG00000103257"	1911.98673351338	2.52603822088976	0.314645421135658	8.02820588258511	9.89083977141404e-16	1.64507644117276e-13	"TRUE"
"ENSG00000103496"	987.259369494781	1.038180975902	0.225628876383672	4.60127707296035	4.19908412613018e-06	9.86335509570037e-05	"TRUE"
"ENSG00000103522"	25.5098473310821	1.93421546393908	0.43298235156749	4.4671923854097	7.92528527137131e-06	0.000172844698381987	"TRUE"
"ENSG00000103569"	18975.6366029622	1.88811011031477	0.242057660617625	7.80024935173352	6.17849695771992e-15	8.84653312224489e-13	"TRUE"
"ENSG00000103707"	24.1132419664188	-1.27897402490922	0.297606063724343	-4.29754020769504	1.72703940432643e-05	0.000338540843233798	"TRUE"
"ENSG00000103876"	13.2654434486714	1.3207140555859	0.410023652310426	3.22106797533231	0.0012771385275163	0.0117285906269288	"TRUE"
"ENSG00000103966"	695.248913532834	1.27853109960149	0.290974892767797	4.39395676870917	1.1130595978148e-05	0.0002319954346534	"TRUE"
"ENSG00000104064"	235.128682930038	1.33599528982624	0.232513499217746	5.74588268776215	9.14426908751836e-09	4.12519273411171e-07	"TRUE"
"ENSG00000104142"	362.070526064962	1.65309397091729	0.249446681538588	6.62704334537948	3.42477093822011e-11	2.62289666366197e-09	"TRUE"
"ENSG00000104267"	32.8096337650586	1.85153068196244	0.328816315367316	5.6308966296095	1.79275156710904e-08	7.68735606875456e-07	"TRUE"
"ENSG00000104320"	1459.36757433587	2.04225648152083	0.333551839231034	6.12275586975932	9.19705559133519e-10	5.4474358765081e-08	"TRUE"
"ENSG00000104361"	12.2319216458094	-1.21556720484215	0.438885516911008	-2.7696680751683	0.0056113444519313	0.0377590509789541	"TRUE"
"ENSG00000104419"	1643.11570331004	1.54771932055696	0.253377851201416	6.10834496077023	1.00669584720801e-09	5.94130961294877e-08	"TRUE"
"ENSG00000104689"	37.60164198701	1.31721429343112	0.355894640619961	3.70113551341081	0.000214636803457234	0.00274395155724132	"TRUE"
"ENSG00000104825"	98.1825938052916	1.17727352715072	0.246027089318339	4.78513780906225	1.70870053142261e-06	4.45402747929652e-05	"TRUE"
"ENSG00000104856"	461.72761542973	1.17380189444833	0.187866650320137	6.24805888883469	4.15584998554127e-10	2.69410338039065e-08	"TRUE"
"ENSG00000104885"	1150.55388831224	2.43346313861375	0.334399182652039	7.27712047414273	3.41020700391219e-13	3.7686220487529e-11	"TRUE"
"ENSG00000105281"	24.5013287762532	1.58228669611892	0.428004967503404	3.69688862572918	0.000218258036967296	0.00277945617687819	"TRUE"
"ENSG00000105371"	255.279251534611	1.48875365844949	0.390803633134268	3.80946729309959	0.000139266527201493	0.00193679276765184	"TRUE"
"ENSG00000105509"	60.8002573958362	1.82192123678801	0.371094436853929	4.9095891930742	9.1267382022991e-07	2.57330258970988e-05	"TRUE"
"ENSG00000105518"	41.1446641819409	1.19512885017603	0.315376262292966	3.78953330693551	0.000150930574498974	0.00206272610279875	"TRUE"
"ENSG00000105711"	76.5406134900525	1.46206811498225	0.367376493921069	3.97975411920715	6.89865827602509e-05	0.00109858130728268	"TRUE"
"ENSG00000105717"	4.59856149555225	1.99504927776656	0.590231005948972	3.38011601840355	0.000724552380189368	0.00749401978153149	"TRUE"
"ENSG00000105767"	54.6617086487613	1.28220141930575	0.351512737136921	3.64766702267834	0.000264632282908059	0.00324213926366377	"TRUE"
"ENSG00000105849"	72.8714301561384	1.50128188832513	0.329298704533194	4.55902761735218	5.13910135789758e-06	0.000117528392998808	"TRUE"
"ENSG00000106105"	117.13478723259	1.65033028717096	0.252557840406858	6.53446467752641	6.38374581855435e-11	4.61029643194368e-09	"TRUE"
"ENSG00000106366"	2.73316900013796	3.06003466691863	1.00449941246106	3.04632798084115	0.00231654990186195	0.0189747946678184	"TRUE"
"ENSG00000106608"	29.1731137459288	2.01497329273651	0.375553883635664	5.36533738708798	8.07980450982277e-08	2.98300585333502e-06	"TRUE"
"ENSG00000106952"	108.557982060311	1.31940772245772	0.35596878310908	3.70652648508623	0.000210121271796015	0.0026945925711785	"TRUE"
"ENSG00000107263"	2139.18645726767	1.48723849211705	0.203489456943692	7.30867591105023	2.69787587732033e-13	3.0636706342039e-11	"TRUE"
"ENSG00000107338"	11.0879599667758	1.41544184687513	0.468693571900136	3.01997281749945	0.00252797372561914	0.0202459218706444	"TRUE"
"ENSG00000107537"	5.33691310194145	1.47807254334642	0.551084497079501	2.68211599342666	0.0073158088704281	0.0465824086854095	"TRUE"
"ENSG00000107554"	250.418578236858	1.72660827992054	0.287342344457143	6.00888909423534	1.86798848269213e-09	1.03913170121651e-07	"TRUE"
"ENSG00000107566"	276.021020112217	1.65125885315189	0.286368396330613	5.76620491056391	8.10764749222452e-09	3.73371880056069e-07	"TRUE"
"ENSG00000107968"	2574.0324375664	1.32294934633098	0.238757746188382	5.54096931911548	3.00801921730998e-08	1.22599119881748e-06	"TRUE"
"ENSG00000108175"	2295.27257619296	1.52759681291612	0.205122781085836	7.44723138419657	9.53193606477657e-14	1.11314084569228e-11	"TRUE"
"ENSG00000108179"	9767.38376981968	3.0615884073113	0.339906551904106	9.00714737671498	2.1148577226912e-19	7.25484317954861e-17	"TRUE"
"ENSG00000108342"	3.74303249409056	4.77812075390091	1.43205393768307	3.3365508296646	0.000848249159962166	0.00845545441041735	"TRUE"
"ENSG00000108515"	48.1219872314685	2.55273078101776	0.371446814862248	6.87239916692904	6.31310032266367e-12	5.68041037775847e-10	"TRUE"
"ENSG00000108691"	5.78029063225734	3.07303046311369	0.820424051284712	3.74566111061907	0.000179919335886684	0.00237764990747202	"TRUE"
"ENSG00000108821"	33.5924819176111	1.37938866161606	0.381611638536041	3.61463991745047	0.000300765351820711	0.00360436847385722	"TRUE"
"ENSG00000108932"	239.4347904074	1.35105832848473	0.324368344927439	4.16519783638862	3.11082688091968e-05	0.000552462347226371	"TRUE"
"ENSG00000109083"	58.521152471829	-1.06251825110248	0.264781040715705	-4.01281847155857	5.99980522152163e-05	0.000983991959936007	"TRUE"
"ENSG00000109320"	2182.68300976412	2.7487118747879	0.276182195598464	9.9525310414441	2.45849447536423e-23	1.68673208463947e-20	"TRUE"
"ENSG00000110031"	135.839929830291	1.4991649045566	0.232412239665387	6.45045590849694	1.11514173200273e-10	7.78047616913427e-09	"TRUE"
"ENSG00000110047"	6056.69143513298	2.27711280470515	0.245566423706252	9.27289965109012	1.81152835523745e-20	8.06179078306483e-18	"TRUE"
"ENSG00000110324"	1792.80045878883	1.28189855296769	0.257486073296626	4.97851606712308	6.40736253043882e-07	1.89754732780945e-05	"TRUE"
"ENSG00000110660"	3.66068204619822	4.37729948379769	1.14493370602678	3.82319033910537	0.000131736006778923	0.00184609794691212	"TRUE"
"ENSG00000110911"	57.4307968295759	2.41104215688017	0.471070222330582	5.11822238508672	3.08428805080635e-07	9.80422529818097e-06	"TRUE"
"ENSG00000110944"	7.32757142158527	3.00369860693677	0.673712069537219	4.45843074920722	8.25618613905685e-06	0.000179348761168483	"TRUE"
"ENSG00000110987"	1.87795873106647	3.18275727791617	1.1607633759809	2.74195184287803	0.00610752951299001	0.0405020462991919	"TRUE"
"ENSG00000111266"	190.806564931145	1.31483186008341	0.283946283673907	4.63056548256642	3.64668429621564e-06	8.65220513277906e-05	"TRUE"
"ENSG00000111276"	390.307131423269	-1.1041568889304	0.226747931731215	-4.86953455539896	1.11861421409662e-06	3.06474237093426e-05	"TRUE"
"ENSG00000111424"	1058.79421272531	1.4058917363189	0.252024976132983	5.57838257894356	2.42765262871656e-08	1.01714321080017e-06	"TRUE"
"ENSG00000111490"	231.471545346856	2.21222904757944	0.313597945713095	7.05434802051725	1.73411867136372e-12	1.67964694368676e-10	"TRUE"
"ENSG00000111596"	702.00421395036	1.26540064814637	0.232084750226615	5.45232139083153	4.97164975508687e-08	1.90823274748859e-06	"TRUE"
"ENSG00000111644"	11.2632586918543	-1.12555047693842	0.419289522502404	-2.68442309319084	0.00726550968902367	0.0462979421592352	"TRUE"
"ENSG00000111817"	1554.89351370427	3.07518859593389	0.345269332696481	8.90663694895029	5.26039713027783e-19	1.57486725722099e-16	"TRUE"
"ENSG00000111850"	13.5661770714478	-1.70407685342737	0.429081350745412	-3.9714540155777	7.14352908483503e-05	0.00112130934138125	"TRUE"
"ENSG00000111863"	3.77466538617763	4.48446088656702	1.16077665500721	3.86332794273777	0.000111852685025496	0.00160852952980771	"TRUE"
"ENSG00000112033"	163.11310158859	1.17461575429545	0.182750648501831	6.42742317975238	1.29785145944842e-10	9.01705575159394e-09	"TRUE"
"ENSG00000112078"	1436.88757536335	1.75770514729992	0.319384593258856	5.50341245131798	3.72509554080278e-08	1.48877240715676e-06	"TRUE"
"ENSG00000112096"	44502.0409092175	1.47827467973476	0.195196103166237	7.57327966980878	3.63917683705007e-14	4.50546509765914e-12	"TRUE"
"ENSG00000112137"	5881.09931412754	1.97383040664333	0.245096586517105	8.05327579095265	8.06069910571097e-16	1.35436195382283e-13	"TRUE"
"ENSG00000112149"	1122.867437028	2.58027976141925	0.284833303149529	9.05891176659451	1.31758464928451e-19	4.93076109889061e-17	"TRUE"
"ENSG00000112715"	2294.04379092762	3.43053820214638	0.33368228958034	10.2808519039498	8.5964368184148e-25	7.0774464326009e-22	"TRUE"
"ENSG00000113552"	71.9092364645291	3.40998039224903	0.471190046890959	7.23695335830843	4.58875866219705e-13	4.93846406089782e-11	"TRUE"
"ENSG00000113595"	54.765630349513	-1.053308335335	0.240971507407165	-4.37109078441895	1.23627373411168e-05	0.000254138368363083	"TRUE"
"ENSG00000113615"	366.365132040697	2.21940714895198	0.319895105537899	6.93792155781838	3.97910539995876e-12	3.66033237517994e-10	"TRUE"
"ENSG00000113658"	20.5469418479236	-1.19978040265335	0.365178195471841	-3.28546560975014	0.00101813970414847	0.0098442092592535	"TRUE"
"ENSG00000113758"	212.674700277123	1.19412643845352	0.337525979237222	3.53788008008193	0.000403353203366636	0.00459627255822493	"TRUE"
